analysis_group	gene	age_week	sample_id	sort_day	sort_type_labels_in_group	subtype_labels_in_group	n_cells	n_detecting_cells	detection_rate	summed_raw_counts	raw_library_sum	CPM	log2CPM1	replicate_caution
broad_TEC	Loxl3	1	sort_day_1	1	cTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Tuft-like mTEC	10	3	0.3	967.0	30170823.0	32.050832686930676	5.046614714522669	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	1	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	153	50	0.32679738562091504	16301.0	327893570.0	49.71430211333513	5.664320758846452	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	1	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	101	29	0.2871287128712871	3908.0	175139044.0	22.313699508374615	4.543106049971671	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	1	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC	60	19	0.31666666666666665	3756.0	128527784.0	29.223253393989893	4.917587063224023	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	1	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	109	35	0.3211009174311927	5701.0	189379328.0	30.103602437537425	4.959009778709037	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	4	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;sTEC	19	2	0.10526315789473684	537.0	21784953.0	24.650041705391793	4.680889266455091	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	4	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	157	48	0.3057324840764331	7328.0	253255005.0	28.935262306069724	4.903774006718457	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	4	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	111	29	0.26126126126126126	3407.0	157007760.0	21.699564403695717	4.504592707881188	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	4	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	162	43	0.2654320987654321	19507.0	296316375.0	65.83166387615265	6.0624598876138975	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	4	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	150	30	0.2	12038.0	202216672.0	59.53020530374469	5.919583339214707	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	16	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	10	1	0.1	263.0	22973034.0	11.44820488229809	3.63786580552357	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	16	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	156	40	0.2564102564102564	7831.0	249285614.0	31.413766219177013	5.018534754853591	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	16	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	29	3	0.10344827586206896	892.0	48093866.0	18.547063777322453	4.288880007175154	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	16	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	49	13	0.2653061224489796	4883.0	93333956.0	52.31750811033875	5.7365374499416735	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	16	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	74	16	0.21621621621621623	1678.0	73001387.0	22.985864638434883	4.584112541393563	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	32	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	43	7	0.16279069767441862	3654.0	105228209.0	34.724529047149325	5.1588430874311095	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	32	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;nTEC;sTEC	87	22	0.25287356321839083	3225.0	85632886.0	37.660765047671056	5.272798281830207	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	32	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	148	49	0.3310810810810811	7664.0	131248530.0	58.39303495437244	5.892221850392266	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	32	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	44	9	0.20454545454545456	2051.0	93387360.0	21.962286973312022	4.521194432055368	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	32	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	174	39	0.22413793103448276	5704.0	166256571.0	34.308418402301825	5.141940293660903	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	52	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;sTEC	52	5	0.09615384615384616	896.0	68109799.0	13.155228956115405	3.8232631794316867	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	52	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	108	23	0.21296296296296297	4894.0	113083488.0	43.27775952577622	5.468510317846282	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	52	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	77	19	0.24675324675324675	1560.0	63786953.0	24.45641195621932	4.669957182714282	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	52	sort_day_4	4	gmTEC;mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC	4	2	0.5	2011.0	8991697.0	223.65077470915668	7.811540226784668	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl3	52	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	240	55	0.22916666666666666	8740.0	263564381.0	33.16077827678847	5.094268938794028	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	1	sort_day_1	1	cTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Tuft-like mTEC	10	6	0.6	2284.0	30170823.0	75.70227699787971	6.261197501361189	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	1	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	153	117	0.7647058823529411	17683.0	327893570.0	53.92908436722318	5.779498338138703	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	1	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	101	67	0.6633663366336634	8033.0	175139044.0	45.86641457286931	5.550482523248168	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	1	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC	60	39	0.65	4292.0	128527784.0	33.3935579251876	5.10406646156675	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	1	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	109	84	0.7706422018348624	9743.0	189379328.0	51.4470090420851	5.712788595751136	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	4	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;sTEC	19	8	0.42105263157894735	921.0	21784953.0	42.27688717069989	5.435524827303005	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	4	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	157	102	0.6496815286624203	13176.0	253255005.0	52.026612465171226	5.728644681650002	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	4	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	111	75	0.6756756756756757	9056.0	157007760.0	57.67867779274094	5.8747644580025025	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	4	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	162	88	0.5432098765432098	13772.0	296316375.0	46.47735043329954	5.569167519686078	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	4	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	150	82	0.5466666666666666	6761.0	202216672.0	33.43443413013938	5.105780063935394	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	16	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	10	9	0.9	2050.0	22973034.0	89.23505706734252	6.495616136252779	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	16	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	156	104	0.6666666666666666	15177.0	249285614.0	60.881972916415464	5.951447288302546	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	16	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	29	15	0.5172413793103449	5003.0	48093866.0	104.02573999769534	6.714599140676463	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	16	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	49	22	0.4489795918367347	3448.0	93333956.0	36.942610682868725	5.245747043263761	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	16	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	74	42	0.5675675675675675	3391.0	73001387.0	46.451172222248324	5.56837182256231	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	32	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	43	23	0.5348837209302325	6311.0	105228209.0	59.97441237453733	5.930132044367601	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	32	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;nTEC;sTEC	87	62	0.7126436781609196	5324.0	85632886.0	62.17237615931805	5.981221933510496	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	32	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	148	93	0.6283783783783784	6172.0	131248530.0	47.02528858799409	5.585722378079924	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	32	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	44	23	0.5227272727272727	1794.0	93387360.0	19.210308547109587	4.337019442136279	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	32	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	174	92	0.5287356321839081	7470.0	166256571.0	44.93055495532865	5.521382309895462	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	52	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;sTEC	52	24	0.46153846153846156	2587.0	68109799.0	37.982787175748385	5.284765338404647	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	52	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	108	65	0.6018518518518519	4564.0	113083488.0	40.359561601071235	5.3701489884872	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	52	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	77	45	0.5844155844155844	2349.0	63786953.0	36.82571261869179	5.241295357283591	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	52	sort_day_4	4	gmTEC;mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC	4	3	0.75	349.0	8991697.0	38.81358546668109	5.315188896034641	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
broad_TEC	Loxl4	52	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	240	123	0.5125	10034.0	263564381.0	38.070394648660816	5.288003923093624	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	1	sort_day_1	1	cTEC;mTEClo	Mature cTEC;Perinatal cTEC	4	0	0.0	0.0	10544815.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	1	sort_day_2	2	cTEC;mTEClo	Intertypical TEC;Mature cTEC;Perinatal cTEC;Proliferating TEC	52	16	0.3076923076923077	777.0	120386287.0	6.454223478127537	2.8980580718107056	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	1	sort_day_3	3	cTEC;mTEClo	Intertypical TEC;Mature cTEC;Perinatal cTEC;Proliferating TEC	36	18	0.5	3205.0	69064293.0	46.40603502594315	5.566998828014544	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	1	sort_day_4	4	cTEC;gmTEC	Mature cTEC;Perinatal cTEC;Proliferating TEC	18	9	0.5	396.0	31876677.0	12.42287582234497	3.746621893858667	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	1	sort_day_5	5	cTEC	Intertypical TEC;Mature cTEC;Perinatal cTEC;Proliferating TEC	31	4	0.12903225806451613	110.0	53449960.0	2.057999669223326	1.6125882506457767	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	4	sort_day_1	1	cTEC	Intertypical TEC;Mature cTEC;Post-Aire mTEC;sTEC	9	3	0.3333333333333333	596.0	9279745.0	64.22590275918142	6.027373101690628	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	4	sort_day_2	2	cTEC	Intertypical TEC;Mature cTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;nTEC	44	24	0.5454545454545454	2562.0	83479820.0	30.69005179934504	4.985958112783499	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	4	sort_day_3	3	cTEC	Intertypical TEC;Mature cTEC;Perinatal cTEC;Proliferating TEC;Tuft-like mTEC;nTEC	30	19	0.6333333333333333	1760.0	33421245.0	52.661114210437105	5.745805105676319	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	4	sort_day_4	4	cTEC;gmTEC	Intertypical TEC;Mature cTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	46	17	0.3695652173913043	1379.0	84141720.0	16.38901605529338	4.120104396001697	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	4	sort_day_5	5	cTEC	Intertypical TEC;Mature cTEC;Mature mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	46	15	0.32608695652173914	1467.0	46468564.0	31.569729591816095	5.02545983678374	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	16	sort_day_1	1	cTEC;mTEClo	Mature cTEC	2	2	1.0	128.0	7197668.0	17.783537668033592	4.231396898852362	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
cTEC	Lox	16	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Perinatal cTEC;nTEC	47	15	0.3191489361702128	520.0	69296512.0	7.503985193367309	3.0881390849364974	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
